state,type,year,category,total_enrollment,tuition_cost,enrollment
Connecticut,Public,2004,Hispanic,568140,10447.5,82494
Connecticut,Public,2004,Native Hawaiian / Pacific Islander,568140,10447.5,570
Connecticut,Public,2004,Non-Resident Foreign,568140,10447.5,19224
Connecticut,Public,2004,Total Minority,568140,10447.5,188874
Connecticut,Public,2004,Two Or More Races,568140,10447.5,11490
Connecticut,Public,2004,White,568140,10447.5,327510
Connecticut,Public,2005,American Indian / Alaska Native,568140,10747.166666666666,1044
Connecticut,Public,2005,Asian,568140,10747.166666666666,27132
Connecticut,Public,2005,Black,568140,10747.166666666666,66144
Connecticut,Public,2005,Hispanic,568140,10747.166666666666,82494
Connecticut,Public,2005,Native Hawaiian / Pacific Islander,568140,10747.166666666666,570
Connecticut,Public,2005,Non-Resident Foreign,568140,10747.166666666666,19224
Connecticut,Public,2005,Total Minority,568140,10747.166666666666,188874
Connecticut,Public,2005,Two Or More Races,568140,10747.166666666666,11490
Connecticut,Public,2005,White,568140,10747.166666666666,327510
Connecticut,Public,2012,American Indian / Alaska Native,568140,14144.833333333334,1044
Connecticut,Public,2012,Asian,568140,14144.833333333334,27132
Connecticut,Public,2012,Black,568140,14144.833333333334,66144
Connecticut,Public,2012,Hispanic,568140,14144.833333333334,82494
Connecticut,Public,2012,Native Hawaiian / Pacific Islander,568140,14144.833333333334,570
Connecticut,Public,2012,Non-Resident Foreign,568140,14144.833333333334,19224
Connecticut,Public,2012,Total Minority,568140,14144.833333333334,188874
Connecticut,Public,2012,Two Or More Races,568140,14144.833333333334,11490
Connecticut,Public,2012,White,568140,14144.833333333334,327510
Connecticut,Public,2013,American Indian / Alaska Native,568140,14571.666666666666,1044
Connecticut,Public,2013,Asian,568140,14571.666666666666,27132
Connecticut,Public,2013,Black,568140,14571.666666666666,66144
Connecticut,Public,2013,Hispanic,568140,14571.666666666666,82494
Connecticut,Public,2013,Native Hawaiian / Pacific Islander,568140,14571.666666666666,570
Connecticut,Public,2013,Non-Resident Foreign,568140,14571.666666666666,19224
Connecticut,Public,2013,Total Minority,568140,14571.666666666666,188874
Connecticut,Public,2013,Two Or More Races,568140,14571.666666666666,11490
Connecticut,Public,2013,White,568140,14571.666666666666,327510
Connecticut,Public,2014,American Indian / Alaska Native,568140,14988.666666666666,1044
Connecticut,Public,2014,Asian,568140,14988.666666666666,27132
Connecticut,Public,2014,Black,568140,14988.666666666666,66144
Connecticut,Public,2014,Hispanic,568140,14988.666666666666,82494
Connecticut,Public,2014,Native Hawaiian / Pacific Islander,568140,14988.666666666666,570
Connecticut,Public,2014,Non-Resident Foreign,568140,14988.666666666666,19224
Connecticut,Public,2014,Total Minority,568140,14988.666666666666,188874
Connecticut,Public,2014,Two Or More Races,568140,14988.666666666666,11490
Connecticut,Public,2014,White,568140,14988.666666666666,327510
Connecticut,Public,2015,American Indian / Alaska Native,568140,15435.666666666666,1044
Connecticut,Public,2015,Asian,568140,15435.666666666666,27132
Connecticut,Public,2015,Black,568140,15435.666666666666,66144
Connecticut,Public,2015,Hispanic,568140,15435.666666666666,82494
Connecticut,Public,2015,Native Hawaiian / Pacific Islander,568140,15435.666666666666,570
Connecticut,Public,2015,Non-Resident Foreign,568140,15435.666666666666,19224
Connecticut,Public,2015,Total Minority,568140,15435.666666666666,188874
Connecticut,Public,2015,Two Or More Races,568140,15435.666666666666,11490
Connecticut,Public,2015,White,568140,15435.666666666666,327510
Connecticut,Public,2016,American Indian / Alaska Native,568140,15605.333333333334,1044
Connecticut,Public,2016,Asian,568140,15605.333333333334,27132
Connecticut,Public,2016,Black,568140,15605.333333333334,66144
Connecticut,Public,2016,Hispanic,568140,15605.333333333334,82494
Connecticut,Public,2016,Native Hawaiian / Pacific Islander,568140,15605.333333333334,570
Connecticut,Public,2016,Non-Resident Foreign,568140,15605.333333333334,19224
Connecticut,Public,2016,Total Minority,568140,15605.333333333334,188874
Connecticut,Public,2016,Two Or More Races,568140,15605.333333333334,11490
Connecticut,Public,2016,White,568140,15605.333333333334,327510
Delaware,Private,1985,American Indian / Alaska Native,13182,13256.0,24
Delaware,Private,1985,Asian,13182,13256.0,342
Delaware,Private,1985,Black,13182,13256.0,1512
Delaware,Private,1985,Hispanic,13182,13256.0,264
Delaware,Private,1985,Native Hawaiian / Pacific Islander,13182,13256.0,0
Delaware,Private,1985,Non-Resident Foreign,13182,13256.0,7710
Delaware,Private,1985,Total Minority,13182,13256.0,2436
Delaware,Private,1985,Two Or More Races,13182,13256.0,294
Delaware,Private,1985,White,13182,13256.0,2898
Delaware,Private,1995,American Indian / Alaska Native,13182,19872.0,24
Delaware,Private,1995,Asian,13182,19872.0,342
Delaware,Private,1995,Black,13182,19872.0,1512
Delaware,Private,1995,Hispanic,13182,19872.0,264
Delaware,Private,1995,Native Hawaiian / Pacific Islander,13182,19872.0,0
Delaware,Private,1995,Non-Resident Foreign,13182,19872.0,7710
Delaware,Private,1995,Total Minority,13182,19872.0,2436
Delaware,Private,1995,Two Or More Races,13182,19872.0,294
Delaware,Private,1995,White,13182,19872.0,2898
Delaware,Private,2000,American Indian / Alaska Native,13182,23117.833333333332,24
Delaware,Private,2000,Asian,13182,23117.833333333332,342
Delaware,Private,2000,Black,13182,23117.833333333332,1512
Delaware,Private,2000,Hispanic,13182,23117.833333333332,264
Delaware,Private,2000,Native Hawaiian / Pacific Islander,13182,23117.833333333332,0
Delaware,Private,2000,Non-Resident Foreign,13182,23117.833333333332,7710
Delaware,Private,2000,Total Minority,13182,23117.833333333332,2436
Delaware,Private,2000,Two Or More Races,13182,23117.833333333332,294
Delaware,Private,2000,White,13182,23117.833333333332,2898
Delaware,Private,2001,American Indian / Alaska Native,13182,24064.166666666668,24
Delaware,Private,2001,Asian,13182,24064.166666666668,342
Delaware,Private,2001,Black,13182,24064.166666666668,1512
Delaware,Private,2001,Hispanic,13182,24064.166666666668,264
Delaware,Private,2001,Native Hawaiian / Pacific Islander,13182,24064.166666666668,0
Delaware,Private,2001,Non-Resident Foreign,13182,24064.166666666668,7710
Delaware,Private,2001,Total Minority,13182,24064.166666666668,2436
Delaware,Private,2001,Two Or More Races,13182,24064.166666666668,294
Delaware,Private,2001,White,13182,24064.166666666668,2898
Delaware,Private,2002,American Indian / Alaska Native,13182,25222.166666666668,24
Delaware,Private,2002,Asian,13182,25222.166666666668,342
Delaware,Private,2002,Black,13182,25222.166666666668,1512
Delaware,Private,2002,Hispanic,13182,25222.166666666668,264
Delaware,Private,2002,Native Hawaiian / Pacific Islander,13182,25222.166666666668,0
Delaware,Private,2002,Non-Resident Foreign,13182,25222.166666666668,7710
Delaware,Private,2002,Total Minority,13182,25222.166666666668,2436
Delaware,Private,2002,Two Or More Races,13182,25222.166666666668,294
Delaware,Private,2002,White,13182,25222.166666666668,2898
Delaware,Private,2003,American Indian / Alaska Native,13182,26592.333333333332,24
Delaware,Private,2003,Asian,13182,26592.333333333332,342
Delaware,Private,2003,Black,13182,26592.333333333332,1512
Delaware,Private,2003,Hispanic,13182,26592.333333333332,264
Delaware,Private,2003,Native Hawaiian / Pacific Islander,13182,26592.333333333332,0
Delaware,Private,2003,Non-Resident Foreign,13182,26592.333333333332,7710
Delaware,Private,2003,Total Minority,13182,26592.333333333332,2436
Delaware,Private,2003,Two Or More Races,13182,26592.333333333332,294
Delaware,Private,2003,White,13182,26592.333333333332,2898
Delaware,Private,2004,American Indian / Alaska Native,13182,27331.5,24
Delaware,Private,2004,Asian,13182,27331.5,342
Delaware,Private,2004,Black,13182,27331.5,1512
Delaware,Private,2004,Hispanic,13182,27331.5,264
Delaware,Private,2004,Native Hawaiian / Pacific Islander,13182,27331.5,0
Delaware,Private,2004,Non-Resident Foreign,13182,27331.5,7710
Delaware,Private,2004,Total Minority,13182,27331.5,2436
Delaware,Private,2004,Two Or More Races,13182,27331.5,294
Delaware,Private,2004,White,13182,27331.5,2898
Delaware,Private,2005,American Indian / Alaska Native,13182,27981.333333333332,24
Delaware,Private,2005,Asian,13182,27981.333333333332,342
Delaware,Private,2005,Black,13182,27981.333333333332,1512
Delaware,Private,2005,Hispanic,13182,27981.333333333332,264
Delaware,Private,2005,Native Hawaiian / Pacific Islander,13182,27981.333333333332,0
Delaware,Private,2005,Non-Resident Foreign,13182,27981.333333333332,7710
Delaware,Private,2005,Total Minority,13182,27981.333333333332,2436
Delaware,Private,2005,Two Or More Races,13182,27981.333333333332,294
Delaware,Private,2005,White,13182,27981.333333333332,2898
Delaware,Private,2009,American Indian / Alaska Native,13182,30964.0,24
Delaware,Private,2009,Asian,13182,30964.0,342
Delaware,Private,2009,Black,13182,30964.0,1512
Delaware,Private,2009,Hispanic,13182,30964.0,264
Delaware,Private,2009,Native Hawaiian / Pacific Islander,13182,30964.0,0
Delaware,Private,2009,Non-Resident Foreign,13182,30964.0,7710
Delaware,Private,2009,Total Minority,13182,30964.0,2436
Delaware,Private,2009,Two Or More Races,13182,30964.0,294
Delaware,Private,2009,White,13182,30964.0,2898
Delaware,Private,2013,American Indian / Alaska Native,13182,32681.0,24
Delaware,Private,2013,Asian,13182,32681.0,342
Delaware,Private,2013,Black,13182,32681.0,1512
Delaware,Private,2013,Hispanic,13182,32681.0,264
Delaware,Private,2013,Native Hawaiian / Pacific Islander,13182,32681.0,0
Delaware,Private,2013,Non-Resident Foreign,13182,32681.0,7710
Delaware,Private,2013,Total Minority,13182,32681.0,2436
Delaware,Private,2013,Two Or More Races,13182,32681.0,294
Delaware,Private,2013,White,13182,32681.0,2898
Delaware,Private,2014,American Indian / Alaska Native,13182,33665.333333333336,24
Delaware,Private,2014,Asian,13182,33665.333333333336,342
Delaware,Private,2014,Black,13182,33665.333333333336,1512
Delaware,Private,2014,Hispanic,13182,33665.333333333336,264
Delaware,Private,2014,Native Hawaiian / Pacific Islander,13182,33665.333333333336,0
Delaware,Private,2014,Non-Resident Foreign,13182,33665.333333333336,7710
Delaware,Private,2014,Total Minority,13182,33665.333333333336,2436
Delaware,Private,2014,Two Or More Races,13182,33665.333333333336,294
Delaware,Private,2014,White,13182,33665.333333333336,2898
Delaware,Private,2015,American Indian / Alaska Native,13182,34624.0,24
Delaware,Private,2015,Asian,13182,34624.0,342
Delaware,Private,2015,Black,13182,34624.0,1512
Delaware,Private,2015,Hispanic,13182,34624.0,264
Delaware,Private,2015,Native Hawaiian / Pacific Islander,13182,34624.0,0
Delaware,Private,2015,Non-Resident Foreign,13182,34624.0,7710
Delaware,Private,2015,Total Minority,13182,34624.0,2436
Delaware,Private,2015,Two Or More Races,13182,34624.0,294
Delaware,Private,2015,White,13182,34624.0,2898
Delaware,Private,2016,American Indian / Alaska Native,13182,35758.333333333336,24
Delaware,Private,2016,Asian,13182,35758.333333333336,342
Delaware,Private,2016,Black,13182,35758.333333333336,1512
Delaware,Private,2016,Hispanic,13182,35758.333333333336,264
Delaware,Private,2016,Native Hawaiian / Pacific Islander,13182,35758.333333333336,0
Delaware,Private,2016,Non-Resident Foreign,13182,35758.333333333336,7710
Delaware,Private,2016,Total Minority,13182,35758.333333333336,2436
Delaware,Private,2016,Two Or More Races,13182,35758.333333333336,294
Delaware,Private,2016,White,13182,35758.333333333336,2898
Delaware,Public,1985,American Indian / Alaska Native,162462,5604.333333333333,174
Delaware,Public,1985,Asian,162462,5604.333333333333,6390
Delaware,Public,1985,Black,162462,5604.333333333333,24888
Delaware,Public,1985,Hispanic,162462,5604.333333333333,10122
Delaware,Public,1985,Native Hawaiian / Pacific Islander,162462,5604.333333333333,156
Delaware,Public,1985,Non-Resident Foreign,162462,5604.333333333333,13350
Delaware,Public,1985,Total Minority,162462,5604.333333333333,46146
Delaware,Public,1985,Two Or More Races,162462,5604.333333333333,4416
Delaware,Public,1985,White,162462,5604.333333333333,99276
Delaware,Public,1995,American Indian / Alaska Native,162462,7491.833333333333,174
Delaware,Public,1995,Asian,162462,7491.833333333333,6390
Delaware,Public,1995,Black,162462,7491.833333333333,24888
Delaware,Public,1995,Hispanic,162462,7491.833333333333,10122
Delaware,Public,1995,Native Hawaiian / Pacific Islander,162462,7491.833333333333,156
Delaware,Public,1995,Non-Resident Foreign,162462,7491.833333333333,13350
Delaware,Public,1995,Total Minority,162462,7491.833333333333,46146
Delaware,Public,1995,Two Or More Races,162462,7491.833333333333,4416
Delaware,Public,1995,White,162462,7491.833333333333,99276
Delaware,Public,2000,American Indian / Alaska Native,162462,8381.833333333334,174
Delaware,Public,2000,Asian,162462,8381.833333333334,6390
Delaware,Public,2000,Black,162462,8381.833333333334,24888
Delaware,Public,2000,Hispanic,162462,8381.833333333334,10122
Delaware,Public,2000,Native Hawaiian / Pacific Islander,162462,8381.833333333334,156
Delaware,Public,2000,Non-Resident Foreign,162462,8381.833333333334,13350
Delaware,Public,2000,Total Minority,162462,8381.833333333334,46146
Delaware,Public,2000,Two Or More Races,162462,8381.833333333334,4416
Delaware,Public,2000,White,162462,8381.833333333334,99276
Delaware,Public,2001,American Indian / Alaska Native,162462,8799.666666666666,174
Delaware,Public,2001,Asian,162462,8799.666666666666,6390
Delaware,Public,2001,Black,162462,8799.666666666666,24888
Delaware,Public,2001,Hispanic,162462,8799.666666666666,10122
Delaware,Public,2001,Native Hawaiian / Pacific Islander,162462,8799.666666666666,156
Delaware,Public,2001,Non-Resident Foreign,162462,8799.666666666666,13350
Delaware,Public,2001,Total Minority,162462,8799.666666666666,46146
Delaware,Public,2001,Two Or More Races,162462,8799.666666666666,4416
Delaware,Public,2001,White,162462,8799.666666666666,99276
Delaware,Public,2002,American Indian / Alaska Native,162462,9287.333333333334,174
Delaware,Public,2002,Asian,162462,9287.333333333334,6390
Delaware,Public,2002,Black,162462,9287.333333333334,24888
Delaware,Public,2002,Hispanic,162462,9287.333333333334,10122
Delaware,Public,2002,Native Hawaiian / Pacific Islander,162462,9287.333333333334,156
Delaware,Public,2002,Non-Resident Foreign,162462,9287.333333333334,13350
Delaware,Public,2002,Total Minority,162462,9287.333333333334,46146
Delaware,Public,2002,Two Or More Races,162462,9287.333333333334,4416
Delaware,Public,2002,White,162462,9287.333333333334,99276
Delaware,Public,2003,American Indian / Alaska Native,162462,9958.166666666666,174
Delaware,Public,2003,Asian,162462,9958.166666666666,6390
Delaware,Public,2003,Black,162462,9958.166666666666,24888
Delaware,Public,2003,Hispanic,162462,9958.166666666666,10122
Delaware,Public,2003,Native Hawaiian / Pacific Islander,162462,9958.166666666666,156
Delaware,Public,2003,Non-Resident Foreign,162462,9958.166666666666,13350
Delaware,Public,2003,Total Minority,162462,9958.166666666666,46146
Delaware,Public,2003,Two Or More Races,162462,9958.166666666666,4416
Delaware,Public,2003,White,162462,9958.166666666666,99276
Delaware,Public,2004,American Indian / Alaska Native,162462,10447.5,174
Delaware,Public,2004,Asian,162462,10447.5,6390
Delaware,Public,2004,Black,162462,10447.5,24888
Delaware,Public,2004,Hispanic,162462,10447.5,10122
